"featureID","p_val","sum_sq","f_val","tuk_Coral_CCA_diff","tuk_Coral_CCA_p","tuk_Limu_CCA_diff","tuk_Limu_CCA_p","tuk_Limu_Coral_diff","tuk_Limu_Coral_p","VSURF_score","MeanDecreaseAccuracy","GNPSLinkout_Cluster","GNPSLinkout_Network","INCHI","LibraryID","MQScore","RTConsensus","RTMean","RTStdErr","Smiles","SpectrumID","SumPeakIntensity","UniqueFileSourcesCount","cluster.index","componentindex","number.of.spectra","parent.mass","precursor.charge","precursor.mass","sum.precursor.intensity.","MolNetEnhancer_CF_componentindex","MolNetEnhancer_CF_NrNodes","MolNetEnhancer_CF_kingdom","MolNetEnhancer_CF_kingdom_score","MolNetEnhancer_CF_superclass","MolNetEnhancer_CF_superclass_score","MolNetEnhancer_CF_class","MolNetEnhancer_CF_class_score","MolNetEnhancer_CF_subclass","MolNetEnhancer_CF_subclass_score","MolNetEnhancer_CF_Dparent","MolNetEnhancer_CF_Dparent_score","MolNetEnhancer_CF_MFramework","MolNetEnhancer_CF_MFramework_score","Qemistree_csi_smiles","Qemistree_ms2_smiles","Qemistree_ms2_library_match","Qemistree_structure_source","Qemistree_kingdom","Qemistree_superclass","Qemistree_class","Qemistree_subclass","Qemistree_direct_parent","sample_class"
"id_17205",2.50524829720898e-17,0.00399349470003513,57.3972074178568,0.0128434169858134,1.21457732760177e-10,0.000450535292278779,0.954279191769187,-0.0123928816935346,1.23843602040097e-10,0.00022304164886992,0.00203766728890559,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""17205.0"""",""""main.cluster index_upperinput"""":""""17205.0""""}","This Node is a Singleton","N/A","N/A","N/A",9.0645,9.0645,0,"N/A","N/A",89683260,38,17205,-1,38,317.3053,1,317.3053,89683260,"S1075",1,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"CCCCCCCCCCCCCCCCOCC(CO)O","missing","missing","CSIFingerID","Organic compounds","Lipids and lipid-like molecules","Glycerolipids","Monoradylglycerols","Monoalkylglycerols","Coral"
"id_17394",5.89786303925365e-13,0.00771182189878629,37.8124533107397,0.0187657832962908,1.23505428106796e-10,0.00344797407939037,0.39700331762536,-0.0153178092169004,1.31439245265597e-07,3.1919379565131e-05,0.00301617411957969,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""17394.0"""",""""main.cluster index_upperinput"""":""""17394.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=317&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","N/A","N/A",7.5259,7.5259,0,"N/A","N/A",227738900,45,17394,317,45,403.2848,1,403.2848,227738900,"317",3,"Organic compounds",1,"Lipids and lipid-like molecules",0.47777778,"Organooxygen compounds",0.17777778,"Carbohydrates and carbohydrate conjugates",0.17777778,"C-glycosyl compounds",0.17777778,"Aliphatic homopolycyclic compounds",0.3,"CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)CO","missing","missing","CSIFingerID","Organic compounds","Lipids and lipid-like molecules","Glycerolipids","Monoradylglycerols","2-monoacylglycerols","Coral"
"id_1803",8.11921814975737e-08,0.00506934307342821,19.3074180514,0.0157823952883101,5.7916321960505e-08,0.00535490690266097,0.180454706448209,-0.0104274883856491,0.00165574887976283,0.000224182480182492,0.0019525541605857,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1803.0"""",""""main.cluster index_upperinput"""":""""1803.0""""}","This Node is a Singleton","N/A","N/A","N/A",7.5009,7.5009,0,"N/A","N/A",202960100,45,1803,-1,45,425.2666,1,425.2666,202960100,"S182",1,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"#N/D","#N/D","#N/D","#N/D","#N/D","#N/D","#N/D","#N/D","#N/D","Coral"
"id_1821",4.39010624391209e-05,0.0020467807703564,11.1111566556769,-0.0089688413435333,0.000209209978298763,0.000254834902060309,0.994357555082137,0.00922367624559361,0.000841703671501826,9.56020889102903e-05,0.0011048551499771,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1821.0"""",""""main.cluster index_upperinput"""":""""1821.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","N/A","N/A",9.0861,9.0861,0,"N/A","N/A",289572000,88,1821,27,88,537.1498,1,537.1498,289572000,"27",26,"Organic compounds",0.65384615,"Phenylpropanoids and polyketides",0.19629121,"Benzene and substituted derivatives",0.10770757,"",0.06498779,"Phenylpyrrolidines",0.05769231,"Aromatic heteropolycyclic compounds",0.49038462,"missing","missing","missing","missing","unclassified","unclassified","unclassified","unclassified","unclassified","CCA"
"id_1841",4.75523664853045e-05,0.000945532543352861,11.0135875118669,-0.00296727405621316,0.115371452840814,0.00489988972129696,0.0144225857576944,0.00786716377751012,2.54224309792495e-05,3.73336741522465e-05,0.0012337316905626,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1841.0"""",""""main.cluster index_upperinput"""":""""1841.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=734&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14","0.853964",6.3787,6.3787,0,"N/A","CCMSLIB00003134757",103806900,66,1841,734,66,277.2164,1,277.2164,103806900,"734",8,"Organic compounds",1,"Lipids and lipid-like molecules",1,"Fatty Acyls",0.675,"Lineolic acids and derivatives",0.37767857,"Lineolic acids and derivatives",0.37767857,"Aliphatic acyclic compounds",0.77410714,"CCC=CC=CC=CC=CCCCCCCCC(=O)O","missing","Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14","CSIFingerID","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","Lineolic acids and derivatives","Limu"
"id_18434",4.02710675165966e-05,0.00486111925335366,11.2167320044766,0.00317390762925582,0.60611252583684,-0.0142284741403699,0.00106354015673515,-0.0174023817696257,3.39208250785816e-05,0.000484259428507229,0.00151847988874626,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""18434.0"""",""""main.cluster index_upperinput"""":""""18434.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=924&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","N/A","N/A",0.6149,0.6149,0,"N/A","N/A",462739700,60,18434,924,60,206.0458,1,206.0458,462739700,"924",3,"Organic compounds",0.33333333,"Organoheterocyclic compounds",0.29166667,"Quinolines and derivatives",0.16666667,"Quinoline carboxylic acids",0.16666667,"Quinoline carboxylic acids",0.16666667,"Aromatic heteropolycyclic compounds",0.33333333,"missing","missing","missing","missing","unclassified","unclassified","unclassified","unclassified","unclassified","Coral"
"id_1901",4.19806059382641e-16,0.345283921670747,51.5100473325525,0.112494555291072,1.21769261340887e-10,-0.0125399510488977,0.687560714960621,-0.12503450633997,1.22219123710465e-10,0.000157164999623931,0.00299014695407884,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1901.0"""",""""main.cluster index_upperinput"""":""""1901.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","Spectral Match to 1-Hexadecyl-sn-glycero-3-phosphocholine from NIST14","0.983377",5.9366,5.9366,0,"N/A","CCMSLIB00003134553",11122760000,82,1901,5,82,482.3613,1,482.3613,11122760000,"5",14,"Organic compounds",1,"Lipids and lipid-like molecules",0.72619048,"Glycerophospholipids",0.26360544,"Glycerophosphocholines",0.26360544,"Monoalkylglycerophosphocholines",0.21938775,"Aliphatic acyclic compounds",0.26360544,"CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)O","missing","Spectral Match to 1-Hexadecyl-sn-glycero-3-phosphocholine from NIST14","CSIFingerID","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Monoalkylglycerophosphocholines","Coral"
"id_191",5.71172495991727e-18,0.0223584031495992,60.6202558519013,0.0190785262020337,3.32196169461341e-08,0.0388771601400955,1.21444410083882e-10,0.0197986339380617,3.67009447499456e-07,0.002747783773054,0.00216488569783046,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""191.0"""",""""main.cluster index_upperinput"""":""""191.0""""}","This Node is a Singleton","N/A","N/A","N/A",0.5203,0.5203,0,"N/A","N/A",1747739000,92,191,-1,92,220.9813,1,220.9813,1747739000,"S26",1,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"missing","missing","missing","missing","unclassified","unclassified","unclassified","unclassified","unclassified","Limu"
"id_1940",5.52398021304805e-13,0.000705327467552727,37.9275479430139,0.00598401549513348,1.21658239038425e-10,0.00340779561765641,0.000134151890511802,-0.00257621987747707,0.00378263391513145,0.000274718465840842,0.00124415373835153,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1940.0"""",""""main.cluster index_upperinput"""":""""1940.0""""}","This Node is a Singleton","N/A","N/A","N/A",8.3406,8.3406,0,"N/A","N/A",28773050,58,1940,-1,58,353.2664,1,353.2664,28773050,"S188",1,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"#N/D","#N/D","#N/D","#N/D","#N/D","#N/D","#N/D","#N/D","#N/D","Coral"
"id_2014",2.44762933621127e-07,0.000843759817083786,17.7945982323093,0.00630741419735121,2.97226776191373e-07,0.00153018113725541,0.456534338348319,-0.0047772330600958,0.000640687485535585,0.000127892385591266,0.00111037052089684,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""2014.0"""",""""main.cluster index_upperinput"""":""""2014.0""""}","This Node is a Singleton","N/A","N/A","N/A",7.1595,7.1595,0,"N/A","N/A",40201620,34,2014,-1,34,375.2511,1,375.2511,40201620,"S190",1,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"#N/D","#N/D","#N/D","#N/D","#N/D","#N/D","#N/D","#N/D","#N/D","Coral"
"id_21118",3.70028389093141e-22,0.00596688237564091,84.1545180594901,0.0158732658625542,1.21432863764426e-10,0.0010294675620964,0.787311317321392,-0.0148437983004578,1.21457288670968e-10,0.00455961032588108,0.00631067255756038,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""21118.0"""",""""main.cluster index_upperinput"""":""""21118.0""""}","This Node is a Singleton","N/A","Spectral Match to cis-7,10,13,16,19-Docosapentaenoic acid from NIST14","0.874781",8.625,8.625,0,"N/A","CCMSLIB00003135487",170471400,58,21118,-1,58,331.2628,1,331.2628,170471400,"S1236",1,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)O","missing","Spectral Match to cis-7,10,13,16,19-Docosapentaenoic acid from NIST14","CSIFingerID","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Very long-chain fatty acids","Coral"
"id_216",3.57054457782003e-16,0.0109574223467993,51.8392788121849,0.0111714619155087,1.52553231975716e-05,0.0274310128630376,1.21453735957289e-10,0.016259550947529,4.17629142379639e-08,0.00177540574857625,0.00243528187998272,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""216.0"""",""""main.cluster index_upperinput"""":""""216.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=85&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","N/A","N/A",0.52,0.52,0,"N/A","N/A",1364989000,100,216,85,100,286.9583,1,286.9583,1364989000,"85",99,"Organic compounds",0.62626263,"Organoheterocyclic compounds",0.33272407,"Indoles and derivatives",0.18434343,"",0.2843274,"Indoles and derivatives",0.18181818,"Aromatic heteropolycyclic compounds",0.27734087,"missing","missing","missing","missing","unclassified","unclassified","unclassified","unclassified","unclassified","Limu"
"id_21668",4.43699362213006e-10,0.000952338924087589,26.9180433806185,0.0061910103759119,8.45453596021173e-09,8.58323168682803e-06,0.999966575105455,-0.00618242714422507,2.98182263547275e-07,5.72124473440263e-06,0.00346788324763481,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""21668.0"""",""""main.cluster index_upperinput"""":""""21668.0""""}","This Node is a Singleton","N/A","N/A","N/A",7.9601,7.9601,0,"N/A","N/A",36579980,29,21668,-1,29,391.184,1,391.184,36579980,"S1270",1,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"C1CCC(CC1)NC2=NC(=NC3=C2N=CN3C4C(C(C(CO)O4)O)O)N=[N+]=[N-]","missing","missing","CSIFingerID","unclassified","unclassified","unclassified","unclassified","unclassified","Coral"
"id_223",1.53561327075529e-05,0.0121786066670827,12.4085895036405,-0.0222701093987248,6.37692396936451e-05,-0.00036758998890471,0.997792590429811,0.0219025194098201,0.000577222642582198,9.791005299212e-05,0.000948377804266765,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""223.0"""",""""main.cluster index_upperinput"""":""""223.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","N/A","N/A",9.0838,9.0838,0,"N/A","N/A",2407251000,123,223,27,123,554.1764,1,554.1764,2407251000,"27",26,"Organic compounds",0.65384615,"Phenylpropanoids and polyketides",0.19629121,"Benzene and substituted derivatives",0.10770757,"",0.06498779,"Phenylpyrrolidines",0.05769231,"Aromatic heteropolycyclic compounds",0.49038462,"missing","missing","missing","missing","unclassified","unclassified","unclassified","unclassified","unclassified","CCA"
"id_22354",1.28954946359174e-08,0.00352583430042317,21.9053565692967,-0.0127424565931599,2.424107359289e-08,-0.0110204953625302,2.59936628448365e-05,0.00172196123062963,0.734247782507248,9.83060713342719e-06,0.00102348178137652,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""22354.0"""",""""main.cluster index_upperinput"""":""""22354.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=173&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","N/A","N/A",5.2377,5.2377,0,"N/A","N/A",238010900,21,22354,173,21,555.4372,1,555.4372,238010900,"173",17,"Organic compounds",0.64705882,"Lipids and lipid-like molecules",0.60457516,"Prenol lipids",0.34068627,"Diterpenoids",0.11764706,"Lineolic acids and derivatives",0.07843137,"Aliphatic homopolycyclic compounds",0.21078431,"CCCCCCCCC=CCCCCCCCC(=NCCCCC(CN=C(C(C(C)(C)CO)O)O)C(=O)O)O","missing","missing","CSIFingerID","unclassified","unclassified","unclassified","unclassified","unclassified","CCA"
"id_2275",8.70496404546224e-05,0.000920303764906984,10.2801972432135,-0.00519495556018491,0.00239965348750659,0.00183768869440631,0.548528493914656,0.00703264425459122,0.000239659625839495,0.000108187569426705,0.00220766530021606,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""2275.0"""",""""main.cluster index_upperinput"""":""""2275.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=304&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14","0.703991",7.9002,7.9002,0,"N/A","CCMSLIB00003138218",189567600,115,2275,304,115,371.1012,1,371.1012,189567600,"304",11,"Organic compounds",1,"Organic oxygen compounds",0.32323232,"Organooxygen compounds",0.32323232,"Carbonyl compounds",0.18181818,"Alkyl-phenylketones",0.18181818,"Aromatic heteropolycyclic compounds",0.61111111,"missing","missing","Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14","missing","unclassified","unclassified","unclassified","unclassified","unclassified","Limu"
"id_229",7.23994411955661e-16,0.0202731195251666,50.4096145803089,0.015031251733126,2.45581767789327e-05,0.0373152291939618,1.21453958001894e-10,0.0222839774608358,5.00414816251293e-08,0.00188098214002847,0.00145170567524391,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""229.0"""",""""main.cluster index_upperinput"""":""""229.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=85&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","N/A","N/A",0.5199,0.5199,0,"N/A","N/A",1764848000,95,229,85,95,423.9553,1,423.9553,1764848000,"85",99,"Organic compounds",0.62626263,"Organoheterocyclic compounds",0.33272407,"Indoles and derivatives",0.18434343,"",0.2843274,"Indoles and derivatives",0.18181818,"Aromatic heteropolycyclic compounds",0.27734087,"missing","missing","missing","missing","unclassified","unclassified","unclassified","unclassified","unclassified","Limu"
"id_23270",1.67024276264983e-10,0.00908854735495065,28.4358147920593,0.0183728956124086,1.23681789254704e-08,-0.00176503616829526,0.855456036413065,-0.0201379317807038,3.40731793890825e-08,8.3797955956144e-05,0.000942402768622281,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""23270.0"""",""""main.cluster index_upperinput"""":""""23270.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=34&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","N/A","N/A",0.6326,0.6326,0,"N/A","N/A",307157600,40,23270,34,40,166.0862,1,166.0862,307157600,"34",7,"Organic compounds",0.85714286,"Organic acids and derivatives",0.38180272,"Carboxylic acids and derivatives",0.38180272,"Amino acids, peptides, and analogues",0.38180272,"Aminobenzoic acids",0.15476191,"Aromatic homomonocyclic compounds",0.58815193,"CC1=CC=C(CCC(=O)O)C=N1","missing","missing","CSIFingerID","Organic compounds","Organoheterocyclic compounds","Pyridines and derivatives","Methylpyridines","Methylpyridines","Coral"
"id_24152",1.68512386239302e-29,0.170253996339207,138.121038592509,0.0801326902536147,1.21427090604698e-10,-0.00625642195112084,0.60280375353119,-0.0863891122047356,1.21427312649303e-10,0.0490386593916859,0.0112746618598511,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""24152.0"""",""""main.cluster index_upperinput"""":""""24152.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=146&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","N/A","N/A",5.9457,5.9457,0,"N/A","N/A",3995249000,69,24152,146,69,504.3432,1,504.3432,3995249000,"146",29,"Organic compounds",0.96551724,"Lipids and lipid-like molecules",0.54125616,"Prenol lipids",0.23608374,"Glycerophosphocholines",0.14827586,"Triterpenoids",0.11625616,"Aromatic heteropolycyclic compounds",0.29716749,"missing","missing","missing","missing","unclassified","unclassified","unclassified","unclassified","unclassified","Coral"
"id_24367",8.09320905904672e-12,0.00127930663821652,33.3311910364808,0.00766169391774228,1.44074974173236e-10,0.00147164968125762,0.408764736925569,-0.00619004423648466,7.92769512258928e-07,2.77316146777372e-05,0.00118947198312523,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""24367.0"""",""""main.cluster index_upperinput"""":""""24367.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=114&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","N/A","N/A",6.5492,6.5492,0,"N/A","N/A",38836430,39,24367,114,39,329.2477,1,329.2477,38836430,"114",42,"Organic compounds",1,"Lipids and lipid-like molecules",0.86692177,"Prenol lipids",0.44030612,"Diterpenoids",0.26193311,"Diterpenoids",0.25172902,"Aromatic homopolycyclic compounds",0.29532313,"CC12CCC3=C4CCCC=C4CCC3C2CCC1CCCC(=O)O","missing","missing","CSIFingerID","unclassified","unclassified","unclassified","unclassified","unclassified","Coral"
"id_24486",5.6279665918318e-30,0.0101020176860819,142.292778225734,0.0201793753558038,1.21427090604698e-10,6.79855374618374e-05,0.998955523989932,-0.0201113898183419,1.21427312649303e-10,0.082147381241905,0.0132130424423701,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""24486.0"""",""""main.cluster index_upperinput"""":""""24486.0""""}","This Node is a Singleton","N/A","Spectral Match to cis-7,10,13,16-Docosatetraenoic acid from NIST14","0.87671",9.2636,9.2636,0,"N/A","CCMSLIB00003138871",221083700,45,24486,-1,45,333.2788,1,333.2788,221083700,"S1453",1,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)O","missing","Spectral Match to cis-7,10,13,16-Docosatetraenoic acid from NIST14","CSIFingerID","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Very long-chain fatty acids","Coral"
"id_24662",1.97771542309607e-21,0.0048741330585913,79.7318849732608,0.0146599276459218,1.21433751942845e-10,0.00186715138301242,0.404929459010731,-0.0127927762629094,1.21492038651638e-10,0.000807634180353079,0.00292344463137432,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""24662.0"""",""""main.cluster index_upperinput"""":""""24662.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","N/A","N/A",8.2569,8.2569,0,"N/A","N/A",107840500,46,24662,30,46,577.1743,1,577.1743,107840500,"30",15,"Organic compounds",1,"Phenylpropanoids and polyketides",0.44476191,"Flavonoids",0.27812169,"Flavonoid glycosides",0.20701058,"Phenolic glycosides",0.07962963,"Aromatic heteropolycyclic compounds",0.69354497,"missing","missing","missing","missing","unclassified","unclassified","unclassified","unclassified","unclassified","Coral"
"id_24743",5.13535852180605e-13,0.00158431309873705,38.0559260930283,0.00841128705217113,1.2429279827586e-10,0.00123714756609318,0.55690342052973,-0.00717413948607795,4.91738300079092e-08,4.47869229961511e-05,0.0011578111946533,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""24743.0"""",""""main.cluster index_upperinput"""":""""24743.0""""}","This Node is a Singleton","N/A","N/A","N/A",7.5259,7.5259,0,"N/A","N/A",44021050,31,24743,-1,31,441.2416,1,441.2416,44021050,"S1475",1,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"no matches",0,"CCCCCS(=O)(=O)CC(=NCC1=CC=CC(=C1)OCCN(C)C2CCOCC2)O","missing","missing","CSIFingerID","Organic compounds","Benzenoids","Phenol ethers","unclassified","Phenol ethers","Coral"
"id_24792",6.75717983123622e-10,0.0019856381542471,26.2736790091844,0.00959951618365805,1.39463074422252e-09,0.00203831593692382,0.41816949933181,-0.00756120024673424,1.60546910772386e-05,1.61533889818223e-05,0.00159657847501236,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""24792.0"""",""""main.cluster index_upperinput"""":""""24792.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=146&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14","0.990101",6.6471,6.6471,0,"N/A","CCMSLIB00003135716",65275610,42,24792,146,42,546.3539,1,546.3539,65275610,"146",29,"Organic compounds",0.96551724,"Lipids and lipid-like molecules",0.54125616,"Prenol lipids",0.23608374,"Glycerophosphocholines",0.14827586,"Triterpenoids",0.11625616,"Aromatic heteropolycyclic compounds",0.29716749,"CCC(C)C(C(=NC(CC(C(CC1=CC=CC=C1)N=C(CCC(=O)OC)O)O)C2CCCCC2)O)N=C(C)O","missing","Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14","CSIFingerID","Organic compounds","Benzenoids","Benzene and substituted derivatives","Phenethylamines","Amphetamines and derivatives","Coral"
"id_249",4.46949242162943e-13,0.00738096539726045,38.3008410612661,0.0131580062749061,1.21672434016951e-07,0.0216908660640149,1.22255761070278e-10,0.00853285978910875,0.0027909435849951,0.000471995367514995,0.00167294342108584,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""249.0"""",""""main.cluster index_upperinput"""":""""249.0""""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=812&task=94d7974737ba4a4c82453f11a3ee1a41&show=true","N/A","N/A","N/A",0.544,0.544,0,"N/A","N/A",836295400,90,249,812,90,386.9246,1,386.9246,836295400,"812",7,"Organic compounds",0.42857143,"Benzenoids",0.16666667,"Coumarins and derivatives",0.14285714,"",0.14285714,"Coumarins and derivatives",0.14285714,"Aromatic heteropolycyclic compounds",0.14285714,"missing","missing","missing","missing","unclassified","unclassified","unclassified","unclassified","unclassified","Coral"
